"longitude","latitude","all_spp_cpue_2020_std","bathymetry_2020_std","bottom_temperature_2020_std","surface_net_primary_production_2020_std","fishing_activity_hours_2020_std","ship_density_route_2020_std","bottom_salinity_2020_std","bottom_dissolved_oxygen_2020_inv_std","dumping_site_2020","military_area_2020","wind_farm_2020","bedrock_seabed_2020","hard_bottom_seabed_2020","distance_class","distance_class_interpretation"
10.97765369,54.94932413,-0.710971999,-0.875207253,0.895199588,-0.13736692,-0.25821192,6.93048384,1.01156479,-0.508159161,0,0,0,0,1,17,"medium risk"
11.57765369,57.34932413,-0.704212761,0.615320729,0.037175845,-0.406996369,2.156388755,1.653070701,2.542628158,-0.323418054,0,0,0,0,1,18,"medium risk"
11.17765369,54.24932413,-0.553615753,-1.067462536,1.342302221,-0.01063465,0.772574892,-0.383945477,0.375819457,-0.461483305,0,1,0,0,1,16,"medium risk"
20.87765369,55.44932413,-0.594079817,-0.743155602,-0.076454752,0.087061775,-0.521591503,-0.395333938,-0.874383638,-0.872142385,0,1,0,0,1,23,"medium risk"
17.47765369,55.54932413,-0.458532274,-0.786760678,0.285185025,-0.148735844,-0.0933039,-0.117455474,-0.849238784,-0.883732688,0,0,1,0,1,5,"medium risk"
20.97765369,55.84932413,-0.367198677,-1.03424303,0.706659299,1.314825851,-0.501193811,-0.320929322,-0.941130082,-0.901307411,0,0,0,0,1,22,"medium risk"
20.87765369,56.44932413,-0.200679928,-1.168483329,0.744964652,0.537376961,-0.519545339,-0.352057784,-0.938493277,-0.944632242,0,1,0,0,1,22,"medium risk"
11.67765369,56.94932413,-0.663959595,-0.174299114,0.683380769,-0.438245884,1.295625404,-0.024829319,2.412833016,-0.256198738,0,0,0,0,1,6,"medium risk"
20.37765369,55.94932413,-0.498505997,-0.385107242,-0.828399995,-0.160876689,-0.07904473,-0.3672424,-0.86540583,-0.842289586,0,0,1,0,1,5,"medium risk"
14.97765369,55.44932413,-0.233111804,0.96878705,0.293928565,-0.281159267,-0.346612563,3.425874568,0.108905719,0.399305459,1,0,0,0,1,28,"high risk"
11.07765369,55.24932413,-0.60830296,-0.508904458,0.681652996,-0.160346735,0.498037315,4.330118425,1.497183112,-0.315365466,0,0,0,0,1,27,"medium risk"
9.677653694,55.44932413,-0.602150052,-1.414890269,1.437184129,0.620582731,-0.497101485,0.854359922,0.589654977,-0.593501273,0,0,0,0,1,8,"medium risk"
20.87765369,56.34932413,-0.193264941,-1.168320186,0.746513285,0.707884616,-0.521591503,-0.375593938,-0.950103299,-0.938525191,0,1,0,0,1,22,"medium risk"
10.57765369,54.84932413,-0.607464341,-1.312375274,1.494447823,-0.092677411,-0.256677285,1.17399608,0.270564032,-0.709317158,0,0,0,0,1,8,"medium risk"
11.87765369,56.44932413,-0.516117252,-0.379689718,0.759668793,-0.446215286,3.669878254,-0.050643165,2.347948535,-0.066034668,0,0,1,0,1,24,"medium risk"
20.67765369,56.24932413,-0.219547201,-0.498570547,-0.068930564,-0.07774545,-0.518202545,-0.280690091,-0.8848209,-0.863901015,0,1,0,0,1,23,"medium risk"
10.87765369,54.84932413,-0.604715615,-0.871927383,0.976645079,-0.127164342,1.280407032,4.515370735,0.842236352,-0.566270024,0,0,0,0,1,27,"medium risk"
20.77765369,56.24932413,-0.199021121,-0.714017489,0.463151022,0.077640946,-0.511040973,-0.360409323,-0.899715308,-0.8802197,0,1,0,0,1,23,"medium risk"
17.37765369,55.54932413,-0.115400694,-0.787768839,0.488217744,-0.145843923,-0.40208277,-0.23134009,-0.850729909,-0.905603456,0,0,1,0,1,5,"medium risk"
10.97765369,54.84932413,-0.595640104,-1.170821838,1.253377523,0.015237759,-0.482490599,5.383171514,0.409974243,-0.661215564,0,0,0,0,1,27,"medium risk"
11.57765369,56.54932413,-0.505793093,-0.474513402,0.936317059,-0.444527498,2.309819005,-0.320929322,2.354945176,-0.061198919,0,0,0,0,1,24,"medium risk"
11.57765369,56.24932413,-0.492198407,-0.700027935,1.017636626,-0.404057567,-0.08419211,-0.343706246,2.118607591,-0.257848945,0,0,0,0,1,6,"medium risk"
20.67765369,56.34932413,-0.18792317,-0.594355429,0.159237591,-0.148891061,-0.518170573,-0.279171629,-0.884439019,-0.884377963,0,1,0,0,1,23,"medium risk"
20.57765369,55.94932413,-0.642231455,-0.472450573,-0.403804966,-0.033626805,-0.113509795,-0.311818553,-0.880169677,-0.858408744,0,0,1,0,1,5,"medium risk"
11.87765369,56.74932413,-0.67163965,-0.173196011,0.563169088,-0.448465119,4.400486464,4.95040997,2.429705898,-0.171369386,0,0,0,0,1,18,"medium risk"
14.47765369,54.84932413,-0.402700301,-0.944177111,1.139507608,-0.067686851,-0.481723288,-0.374075477,-0.766132494,-0.857804061,0,0,1,0,1,8,"medium risk"
11.27765369,54.24932413,-0.455381788,-0.808229044,1.052236279,-0.015625566,0.10507797,-0.304226245,0.553174048,-0.295411015,0,1,0,0,1,16,"medium risk"
11.17765369,54.34932413,-0.268479053,-1.065804675,1.50114787,0.001009157,0.595549789,-0.204767013,0.269261838,-0.567951391,0,1,0,0,1,16,"medium risk"
10.87765369,55.84932413,-0.41029646,-0.601196105,0.78694604,-0.289685846,-0.506852732,5.094663818,1.851280024,-0.308235685,0,0,0,0,1,27,"medium risk"
11.07765369,56.34932413,-0.4991558,-0.828452681,1.058938142,-0.359533074,-0.113733594,0.553704534,2.020748596,-0.300569061,0,0,0,0,1,6,"medium risk"
20.47765369,55.94932413,-0.451703468,-0.332872622,-0.609458616,-0.08940766,0.096221983,-0.343706246,-0.87339958,-0.85603332,0,0,1,0,1,5,"medium risk"
10.97765369,54.54932413,-0.275808233,-1.169081651,1.193321689,-0.15863791,-0.070476389,1.891469165,0.566762227,-0.634748124,0,1,0,0,1,15,"medium risk"
11.37765369,57.24932413,-0.552348138,1.097528586,0.275308102,-0.388344285,3.768573666,-0.335354707,2.509191755,-0.303620173,0,0,0,0,1,24,"medium risk"
11.87765369,56.24932413,-0.43227754,-0.619878517,0.988139954,-0.425301948,-0.387631738,-0.336873169,2.162754975,-0.28729583,0,0,0,0,1,6,"medium risk"
11.27765369,57.04932413,-0.51845341,-1.186431796,1.365515972,-0.306264809,-0.521591503,-0.396093169,1.354831327,-0.64547447,0,0,1,0,1,6,"medium risk"
15.37765369,54.44932413,-0.286692103,-0.092527093,-0.406829219,-0.130747405,1.29105354,-0.361927784,-0.614333108,-0.521623398,0,0,0,0,1,1,"medium risk"
15.27765369,54.44932413,-0.225548352,-0.28041917,-0.357957263,-0.105816188,1.012167834,-0.307263168,-0.68931907,-0.664328148,0,0,1,0,1,1,"medium risk"
15.17765369,54.44932413,-0.225548352,-0.387113049,-0.253925949,-0.080652865,1.407428986,-0.306503937,-0.734297034,-0.752438571,0,0,1,0,1,1,"medium risk"
10.87765369,54.64932413,-0.462173152,-0.535905722,0.919535159,-0.128238153,-0.16396051,1.498187622,1.088856039,-0.402192379,0,0,0,0,1,15,"medium risk"
10.87765369,54.74932413,-0.42857082,-0.88501574,1.029205966,-0.08262166,-0.439105545,2.376617633,0.801174092,-0.543510762,0,0,0,0,1,28,"high risk"
20.47765369,56.04932413,-0.302097043,-0.5364861,-0.308012584,-0.130419518,-0.470149677,-0.241969321,-0.880606132,-0.871117935,0,0,1,0,1,5,"medium risk"
16.67765369,55.24932413,-0.092187421,0.924586631,-0.584705676,-0.312754461,-0.464746523,-0.343706246,-0.213937509,0.31825752,0,1,0,0,1,20,"medium risk"
11.27765369,57.24932413,-0.36810985,-0.651875971,1.081287371,-0.325238136,0.328397519,-0.390019323,2.115429128,-0.476991374,0,0,0,0,1,6,"medium risk"
14.57765369,55.24932413,-0.271058567,-0.042902841,0.797953562,-0.248532643,2.157124031,-0.385463938,-0.108453795,-0.287207765,0,0,1,0,1,1,"medium risk"
11.37765369,57.44932413,-0.336499549,-0.212500055,0.581873884,-0.376425105,5.148742513,4.146384576,2.460210339,-0.408822122,0,0,0,0,1,18,"medium risk"
15.07765369,54.14932413,-0.307241872,-0.953803915,0.894607499,1.960261943,-0.520600392,-0.378630861,-0.791046593,-0.802108394,0,0,0,0,1,22,"medium risk"
14.47765369,55.24932413,-0.231210268,0.016239148,0.691449037,-0.257750333,0.418332794,6.38459691,-0.048096641,-0.176337368,0,0,0,0,1,27,"medium risk"
11.27765369,57.34932413,-0.183871584,-0.22799032,0.931412652,-0.336023152,3.320879514,-0.323207015,2.273237012,-0.430422182,0,0,0,0,1,24,"medium risk"
14.67765369,55.34932413,0.379125356,0.127675933,0.593190769,-0.26636709,2.161376246,2.340174555,-0.236817863,-0.373672556,0,0,0,0,1,28,"high risk"
14.07765369,55.24932413,0.20950045,-0.276592217,0.31930017,-0.199481537,0.079341135,-0.24045086,-0.56757845,-0.660505019,0,0,0,0,1,5,"medium risk"
19.87765369,54.74932413,-0.325351818,-0.812833583,0.704244933,1.35820139,-0.477918703,-0.370279323,-0.924016859,-0.873774428,0,0,0,0,1,22,"medium risk"
17.97765369,55.04932413,0.214893839,-0.189499016,-0.739965738,0.034009081,-0.387599773,-0.060513165,-0.784385176,-0.7177376,0,0,0,0,1,5,"medium risk"
18.57765369,54.84932413,0.269958728,-0.552600972,-0.366588257,0.388656408,0.222668421,-0.040013934,-0.807249633,-0.786806207,0,1,0,0,1,5,"medium risk"
17.77765369,55.64932413,0.732231248,0.235797801,-1.689509319,-0.233829418,-0.351408258,-0.3672424,-0.734216823,0.249908775,0,0,1,0,1,21,"medium risk"
17.97765369,55.14932413,0.705626913,-0.009740847,-1.206403033,-0.127945693,-0.252233277,0.048816067,-0.736556663,-0.619260808,0,0,0,0,1,5,"medium risk"
18.37765369,54.94932413,0.348848131,-0.606769588,-0.413073939,0.182230912,0.122854078,-0.023310857,-0.809553478,-0.792636589,0,0,0,0,1,5,"medium risk"
17.87765369,55.04932413,0.663535173,-0.279675298,-0.64161218,0.044809193,-0.26016217,-0.330799322,-0.797930973,-0.751992771,0,0,0,0,1,5,"medium risk"
16.77765369,56.44932413,0.105169676,0.666344196,-1.825623788,-0.379054666,0.186285111,-0.35813163,-0.715509651,0.430957241,0,1,0,0,1,20,"medium risk"
14.67765369,55.94932413,1.392010024,-0.890071825,0.26082554,-0.147588636,-0.45959915,-0.395333938,-0.761763629,-0.828377754,0,1,0,0,1,12,"medium risk"
17.87765369,55.14932413,1.259666644,-0.107610113,-1.090366606,-0.077287179,-0.381173547,-0.319410861,-0.730185205,-0.628684881,0,0,0,0,1,12,"medium risk"
16.67765369,56.44932413,0.139884834,-0.711217062,-0.723541271,-0.211176358,-0.074249035,-0.394574708,-0.829785847,-0.717943402,0,1,0,0,1,5,"medium risk"
15.77765369,55.64932413,0.437270493,0.775666212,-0.24862052,-0.307842516,-0.173583873,-0.137195474,-0.044185124,0.735825989,1,0,1,0,1,9,"medium risk"
18.57765369,54.54932413,1.768618332,-1.25868814,0.81308391,1.921577451,-0.489108659,-0.385463938,-0.878625294,-0.849304027,0,0,0,0,1,22,"medium risk"
17.77765369,55.14932413,1.375064477,0.014836043,-0.987223244,-0.041017229,-0.398022411,-0.098474704,-0.695372454,-0.557776751,0,0,0,0,1,12,"medium risk"
17.67765369,55.14932413,1.145048233,0.013544177,-1.023744279,-0.034770676,-0.496941628,-0.326243938,-0.719323073,-0.631538695,0,0,0,0,1,12,"medium risk"
14.57765369,55.94932413,2.555725773,-1.00612489,0.479142744,-0.094419123,-0.458671979,0.053371451,-0.768683777,-0.862722218,0,1,0,0,1,12,"medium risk"
16.07765369,54.74932413,0.70503887,-0.049878027,-0.590176745,-0.278765761,-0.380949736,1.07681454,-0.569666806,-0.481102134,0,0,0,0,1,5,"medium risk"
14.47765369,55.94932413,1.701151108,-1.167480846,0.687166383,-0.018492317,-0.521591503,-0.396093169,-0.768707529,-0.877192889,0,1,0,0,1,12,"medium risk"
15.67765369,55.74932413,0.922304996,0.486394951,-0.653031863,-0.326749212,-0.469989823,0.967485308,-0.391134004,-0.046711914,0,0,0,0,1,10,"medium risk"
15.57765369,56.04932413,1.097807784,-0.635665841,-0.08847948,-0.172829338,-0.474114118,-0.388500861,-0.783660634,-0.815063232,0,1,0,0,1,12,"medium risk"
15.87765369,56.04932413,3.216574392,-0.940499073,-0.010305853,-0.132531711,-0.521591503,-0.395333938,-0.801880926,-0.826805101,0,1,0,0,1,12,"medium risk"
15.77765369,55.94932413,2.159040141,-0.59868867,-0.40828474,-0.292665036,-0.493105073,0.877896076,-0.783796925,-0.794200354,1,0,0,0,1,12,"medium risk"
15.77765369,55.84932413,2.456373665,0.158572526,-0.915622286,-0.344193948,-0.481883145,-0.295874707,-0.665015041,-0.464540858,0,0,0,0,1,12,"medium risk"
15.87765369,55.94932413,3.314112993,-0.269516727,-0.680638089,-0.297974991,-0.493009159,-0.204767013,-0.752031545,-0.655019451,0,1,0,0,1,4,"low risk"
16.67765369,56.34932413,0.656224321,-0.115095898,-1.173604831,-0.330424443,0.009451867,-0.390778554,-0.78986154,-0.425933846,0,0,0,0,1,5,"medium risk"
15.47765369,56.04932413,2.011877082,-0.544672964,-0.152038868,-0.192020501,-0.191264003,-0.393815477,-0.769182761,-0.776561748,0,1,0,0,1,12,"medium risk"
15.97765369,56.04932413,4.171852771,-0.432044373,-0.500116424,-0.28052211,-0.510273661,-0.232858552,-0.780340771,-0.720101133,0,1,0,0,1,4,"low risk"
12.67765369,55.64932413,2.330082091,-1.214708215,1.695488569,0.19398673,-0.505957536,7.55533077,0.27278988,-0.684239499,0,0,0,0,1,17,"medium risk"
16.37765369,55.94932413,3.881968894,0.122334215,-1.496507963,-0.354079845,0.461238314,-0.304985476,-0.700822637,-0.052853144,0,0,0,0,1,4,"low risk"
16.57765369,56.24932413,2.576030817,-0.867172738,-0.760901219,-0.281845388,-0.365379714,-0.394574708,-0.824089479,-0.693890672,0,0,0,0,1,12,"medium risk"
16.47765369,56.14932413,3.729611856,-0.627945241,-0.680367048,-0.310369682,-0.416597745,-0.395333938,-0.819143896,-0.684746141,0,1,0,0,1,4,"low risk"
16.17765369,56.14932413,4.625798703,-0.333578153,-0.641077847,-0.332742316,-0.521591503,-0.360409323,-0.793011204,-0.697947194,0,1,0,0,1,4,"low risk"
16.07765369,56.24932413,4.769701532,-1.08797072,0.250459569,-0.13658067,-0.520568421,-0.396093169,-0.830033537,-0.908866911,0,1,0,0,1,4,"low risk"
16.17765369,56.34932413,4.969394383,-0.797844069,-0.010992325,-0.143263967,-0.511840255,-0.380908554,-0.836632171,-0.864440781,0,0,0,0,1,4,"low risk"
17.57765369,55.64932413,-0.670380609,-0.171366034,-0.546540052,-0.20884244,-0.462444593,-0.370279323,-0.829279261,-0.746683812,0,0,1,0,0,21,"medium risk"
14.77765369,54.84932413,-0.706800564,-0.124333856,0.099440811,-0.167345549,1.501360673,-0.276134706,-0.62106014,-0.497522893,0,0,1,0,0,1,"medium risk"
12.77765369,55.24932413,-0.706685856,-0.733096564,1.199788654,-0.145892886,-0.488501204,2.755473791,-0.593546863,-0.773728756,1,0,0,0,0,28,"high risk"
20.67765369,54.94932413,-0.640575266,-1.415385083,1.15719762,9.979266484,-0.521591503,-0.396093169,-1.788983145,-1.02474313,0,0,0,0,0,7,"low risk"
14.67765369,54.84932413,-0.576614729,-0.696507222,0.687297151,-0.12933649,0.436236755,-0.34826163,-0.731434078,-0.76556697,0,0,1,0,0,2,"medium risk"
20.27765369,55.84932413,-0.565009913,0.217520531,-1.470322568,-0.308473764,0.052357324,-0.370279323,-0.806983199,-0.593561856,0,0,1,0,0,21,"medium risk"
20.27765369,55.94932413,-0.401718732,-0.170444755,-1.069494996,-0.237400233,-0.231579819,-0.3573724,-0.854015155,-0.814722706,0,0,1,0,0,21,"medium risk"
14.57765369,54.74932413,-0.573141375,-0.277924878,0.18506186,-0.08945895,0.915678379,-0.371797784,-0.682423775,-0.629563297,0,0,1,0,0,1,"medium risk"
11.07765369,56.84932413,-0.608210336,-1.010215571,1.278302761,-0.381787788,-0.51759509,-0.327003168,1.621282923,-0.549730619,0,0,1,0,0,6,"medium risk"
12.57765369,54.84932413,-0.664619239,-0.943417748,1.130760073,-0.064642775,-0.507907784,1.087443771,-0.204131967,-0.711481128,0,0,1,0,0,2,"medium risk"
20.37765369,55.84932413,-0.498505997,0.10170943,-1.354872176,-0.235412177,-0.123229071,-0.362687015,-0.830167652,-0.687858019,0,0,1,0,0,21,"medium risk"
11.17765369,56.34932413,-0.620640534,-0.791664939,0.986811085,-0.38028599,-0.484344935,-0.257913168,2.056239599,-0.297112897,0,0,1,0,0,6,"medium risk"
20.47765369,55.84932413,-0.570368733,-0.025803324,-1.206553416,-0.094657475,-0.02085696,-0.366483169,-0.848988021,-0.779464016,0,0,1,0,0,21,"medium risk"
16.87765369,55.14932413,-0.333438952,-0.035423364,-0.558644754,-0.322627896,-0.516316238,-0.308022399,-0.548377478,-0.497059908,0,0,1,0,0,21,"medium risk"
17.57765369,55.54932413,-0.308732855,-0.01023175,-0.712404857,-0.177103084,0.146352954,-0.115177781,-0.820560539,-0.681532195,0,0,1,0,0,21,"medium risk"
10.87765369,54.54932413,-0.508050106,-0.944406949,1.154226885,-0.211747008,-0.091449628,5.55475767,0.728871553,-0.557446427,0,1,0,0,0,27,"medium risk"
11.57765369,56.34932413,-0.48055001,-0.711595955,0.989258142,-0.411311545,0.864108732,-0.01647778,2.156675284,-0.210424711,0,0,1,0,0,6,"medium risk"
20.67765369,56.14932413,-0.246178522,-0.334435366,-0.340190667,-0.036276148,-0.521591503,-0.281449322,-0.882258753,-0.839685197,0,0,1,0,0,21,"medium risk"
11.67765369,56.44932413,-0.517396735,-0.549221394,0.892187079,-0.438823178,1.278360837,-0.239691629,2.328932016,-0.010136118,0,0,1,0,0,6,"medium risk"
11.47765369,56.94932413,-0.599117544,-1.091925945,1.433555921,-0.417806433,-0.219238893,-0.372557015,1.720207476,-0.554533997,0,0,1,0,0,6,"medium risk"
11.37765369,56.44932413,-0.417350115,-0.871812569,1.102548682,-0.413244851,-0.490355538,-0.235895475,2.106700781,-0.297576245,0,0,1,0,0,6,"medium risk"
12.97765369,54.94932413,-0.518910847,-0.216643096,0.980448856,-0.198315037,0.206938572,-0.347502399,-0.303765291,-0.630744256,0,0,1,0,0,2,"medium risk"
11.87765369,56.54932413,-0.59604662,-0.473539833,0.800489009,-0.454136644,3.222663672,-0.305744707,2.323835294,-0.146832447,0,0,1,0,0,24,"medium risk"
16.97765369,55.14932413,-0.223500956,0.129410757,-0.614850921,-0.316954962,-0.507300331,-0.327003168,-0.561293716,-0.503180583,0,0,1,0,0,21,"medium risk"
12.57765369,54.64932413,-0.655236341,-0.897627634,1.148758237,0.11539769,-0.461485457,2.889098408,-0.075501541,-0.64397482,0,0,1,0,0,28,"high risk"
15.47765369,55.14932413,-0.115552254,0.852646683,0.115461472,-0.278873608,0.280280741,-0.360409323,0.045484057,0.579087973,1,1,0,0,0,9,"medium risk"
12.67765369,56.64932413,-0.441851014,-1.064804365,1.320951914,-0.105122137,-0.521591503,-0.393815477,1.321715413,-0.444089413,1,1,0,0,0,14,"medium risk"
16.77765369,55.14932413,-0.16284836,0.230214189,-0.577942486,-0.325269675,-0.484153107,-0.052920858,-0.483577053,-0.38098024,0,0,1,0,0,21,"medium risk"
15.27765369,54.34932413,-0.225548352,-0.649127904,-0.004616535,0.141782508,1.468462267,-0.203248552,-0.752293046,-0.791512644,1,0,0,0,0,1,"medium risk"
15.17765369,54.34932413,-0.225548352,-0.732321535,0.076795538,0.14100085,2.200093462,-0.350539323,-0.763300411,-0.815517621,1,0,0,0,0,1,"medium risk"
15.07765369,54.34932413,-0.225548352,-0.872401744,0.194715327,0.174439784,2.299971972,-0.315614707,-0.772529994,-0.832142156,1,0,0,0,0,1,"medium risk"
16.87765369,55.44932413,-0.08326191,0.01894232,-0.900756683,-0.263309571,-0.125978603,-0.268542399,-0.791895017,-0.655774832,0,1,1,0,0,21,"medium risk"
12.67765369,54.64932413,-0.141124949,-0.873042543,1.125065003,0.170777994,-0.508707067,-0.361927784,-0.144438179,-0.677188995,0,0,1,0,0,2,"medium risk"
20.37765369,56.04932413,-0.245108252,-0.400914507,-0.476094151,-0.159859435,-0.437986546,-0.351298553,-0.876382309,-0.879159843,0,0,1,0,0,21,"medium risk"
14.67765369,55.64932413,0.29423119,0.466479026,0.06012364,-0.273605145,1.326253784,-0.349020861,-0.239703156,0.102483912,0,1,0,0,0,1,"medium risk"
11.37765369,57.34932413,-0.36810985,0.543105208,0.456337522,-0.385745466,7.639307634,-0.283727014,2.482176021,-0.346649644,0,0,0,0,0,11,"medium risk"
16.77765369,55.44932413,0.078403172,0.018043611,-0.913439852,-0.284155697,-0.207889071,-0.268542399,-0.791394578,-0.668791556,0,1,1,0,0,21,"medium risk"
17.37765369,55.84932413,-0.004582819,-0.335271517,-0.633061462,-0.282053364,-0.521591503,0.807287614,-0.823464259,-0.756405948,1,0,0,0,0,20,"medium risk"
20.27765369,56.04932413,-0.165417667,-0.359674329,-0.709930254,-0.206818221,-0.509826063,-0.375593938,-0.87208618,-0.886596728,0,0,1,0,0,21,"medium risk"
17.67765369,55.64932413,-0.047590107,0.204880214,-1.277742999,-0.217836691,-0.359624883,-0.366483169,-0.783584395,-0.294949429,0,0,1,0,0,21,"medium risk"
17.47765369,55.74932413,-0.077957065,-0.474409173,-0.316787908,-0.246203716,-0.521591503,-0.340669322,-0.833832238,-0.80301034,1,1,0,0,0,23,"medium risk"
16.37765369,55.24932413,0.145855522,0.485545623,-0.335455774,-0.277405524,-0.495790662,-0.347502399,-0.077215414,0.495404384,1,1,0,0,0,20,"medium risk"
15.37765369,55.14932413,0.189822752,0.905465535,0.193490708,-0.267433949,-0.096692922,-0.376353169,-0.032513307,0.455795581,1,1,0,0,0,9,"medium risk"
17.47765369,55.84932413,0.092843211,-0.173325159,-1.066077591,-0.278565685,-0.521591503,0.284177608,-0.803234432,-0.540183822,1,0,0,0,0,20,"medium risk"
17.27765369,55.04932413,0.112302969,-0.11008972,-0.585699635,-0.196941143,-0.469030678,-0.3771124,-0.773915043,-0.769205495,0,0,1,0,0,21,"medium risk"
16.97765369,55.04932413,-0.03469931,-0.425456561,0.01066686,-0.251401231,-0.499531303,-0.36800163,-0.821762299,-0.873510851,0,0,1,0,0,21,"medium risk"
18.07765369,56.24932413,0.478203531,-0.121051007,-1.584747884,-0.345590808,-0.521591503,-0.384704708,-0.822015049,-0.646126977,1,0,1,0,0,21,"medium risk"
15.27765369,54.94932413,0.148873787,0.364506147,0.135986063,-0.274976804,0.405896021,-0.067346242,-0.243342117,-0.005422157,1,0,0,0,0,20,"medium risk"
15.17765369,54.94932413,0.03645496,0.018970919,0.061265076,-0.247070744,0.802595881,-0.314855476,-0.525939611,-0.480631646,1,0,0,0,0,1,"medium risk"
14.27765369,55.74932413,0.846722058,-0.710164567,0.209856633,-0.108815833,-0.49499138,-0.394574708,-0.722380954,-0.778427168,1,1,0,0,0,23,"medium risk"
17.37765369,55.04932413,0.005553798,-0.252409324,-0.621492607,-0.150806056,-0.502760406,-0.377871631,-0.798291682,-0.81061211,0,0,1,0,0,21,"medium risk"
17.57765369,55.04932413,-0.448806904,-0.174395809,-0.806721195,-0.074372384,-0.452021948,-0.323207015,-0.795113965,-0.775968686,0,0,1,0,0,21,"medium risk"
20.07765369,56.14932413,0.545699402,0.373206275,-1.507977834,-0.334766689,-0.46982996,-0.3672424,-0.794708029,-0.576518663,0,0,1,0,0,21,"medium risk"
15.27765369,55.14932413,0.365775103,0.775072621,0.201350958,-0.257507449,-0.112262914,-0.372557015,-0.094727504,0.225580988,1,1,0,0,0,9,"medium risk"
17.07765369,55.04932413,0.341649153,-0.285042039,-0.270802777,-0.251579168,-0.507204416,-0.380149323,-0.806235133,-0.838834067,0,0,1,0,0,21,"medium risk"
17.77765369,55.04932413,0.742182925,-0.247510776,-0.614552092,0.01481507,-0.316943188,-0.303467014,-0.802146588,-0.762870451,0,0,1,0,0,21,"medium risk"
17.67765369,55.04932413,0.437634047,-0.204683006,-0.741805269,-0.034314119,-0.360360223,-0.330799322,-0.796359941,-0.759941483,0,0,1,0,0,21,"medium risk"
15.27765369,55.24932413,0.163952323,0.524984002,0.191636224,-0.278832882,-0.386928379,-0.369520092,-0.081848728,0.104147668,1,1,0,0,0,20,"medium risk"
16.97765369,55.24932413,0.240327851,1.44646337,-0.493332408,-0.302601611,-0.088604182,-0.352817015,-0.161132983,0.432853155,0,1,0,0,0,9,"medium risk"
17.17765369,55.94932413,0.187044793,0.007451369,-1.015119339,-0.319807719,-0.521591503,-0.380149323,-0.782564583,-0.488314511,1,0,0,0,0,20,"medium risk"
