"longitude","latitude","all_spp_cpue_2020_std","bathymetry_2020_std","bottom_temperature_2020_std","surface_net_primary_production_2020_std","fishing_activity_hours_2020_std","ship_density_route_2020_std","bottom_salinity_2020_std","bottom_dissolved_oxygen_2020_inv_std","dumping_site_2020","military_area_2020","wind_farm_2020","bedrock_seabed_2020","hard_bottom_seabed_2020","distance_class","distance_class_interpretation"
12.87765369,54.94932413,-0.531942076640874,-0.371806219647171,1.05795314336433,-0.219217382767133,0.137464931510293,-0.351298553332577,-0.316684665846909,-0.678662787452486,0,0,0,0,1,18,"medium attention"
12.57765369,54.94932413,-0.630112780420708,-0.902636195144469,1.27610513153482,-0.156427546673178,-0.33219349895062,-0.236654705832751,-0.333005101174861,-0.729590348298027,0,0,0,0,1,18,"medium attention"
14.37765369,54.84932413,-0.507072957061358,-0.89904808742939,1.07748783209438,-0.0278107189542619,-0.232730788998743,-0.368001630451757,-0.728734793551496,-0.828432918305233,0,0,0,0,1,18,"medium attention"
12.27765369,54.44932413,-0.632873793538234,-0.879807376749929,1.22291462057522,0.0831843845364936,-0.425677594477932,-0.375593938233203,0.186668849776414,-0.610341701107658,0,0,0,0,1,18,"medium attention"
14.47765369,54.74932413,-0.548958288292573,-0.870075221609348,0.858425916221867,-0.0261420686053555,0.167422010181148,-0.385463938349082,-0.76258587305367,-0.835630089841273,0,0,0,0,1,18,"medium attention"
13.17765369,54.94932413,-0.424020406660076,0.015933013183103,0.923799650784636,-0.195467791682557,-0.422032869165771,-0.282967783299568,-0.0503515778516498,-0.416516605823944,0,0,0,0,1,18,"medium attention"
14.47765369,54.84932413,-0.402700300932356,-0.944177110928114,1.13950760826112,-0.0676868507993373,-0.481723288133965,-0.374075476676914,-0.766132494375918,-0.857804060761912,0,0,1,0,1,18,"medium attention"
14.37765369,54.74932413,-0.402700300932356,-1.11633043963154,1.14586983728347,0.0254083996579005,-0.421617239033371,-0.393056246130527,-0.776198069744603,-0.868199535822327,0,0,0,0,1,18,"medium attention"
14.57765369,55.24932413,-0.271058566943068,-0.0429028411347251,0.797953562015452,-0.248532642660525,2.15712403125578,-0.385463938349082,-0.108453794738269,-0.287207765326322,0,0,1,0,1,1,"medium attention"
14.47765369,55.24932413,-0.231210268219444,0.016239148374461,0.691449036935103,-0.257750332838898,0.418332793873414,6.38459691036582,-0.0480966410765253,-0.176337367782908,0,0,0,0,1,10,"medium attention"
14.07765369,55.24932413,0.209500449560409,-0.276592217151758,0.319300170092757,-0.199481536665203,0.0793411351492124,-0.240450859723474,-0.567578450014857,-0.660505018763425,0,0,0,0,1,8,"medium attention"
14.17765369,54.34932413,-0.778999118943278,-1.0079018408634,1.34807417706622,0.88047892703405,-0.457744814296284,-0.36344624578289,-0.761231102384866,-0.800418168919969,0,1,0,0,0,4,"medium attention"
14.07765369,54.34932413,-0.778999118943278,-1.02560637321342,1.37929020645535,1.08872584141643,-0.366147032023304,0.229512991947999,-0.740762337186365,-0.748152993042412,0,1,0,0,0,4,"medium attention"
14.17765369,54.44932413,-0.778609095101211,-1.01264208232555,1.01754642039939,0.461191561892238,-0.428842753446527,-0.327003168431952,-0.752192700106045,-0.801575008700393,0,1,0,0,0,4,"medium attention"
13.97765369,54.34932413,-0.771747277832262,-1.00813623492863,1.41075626920504,1.24171986431489,-0.316751366134462,-0.302707783531326,-0.710790649444996,-0.678654332484714,0,1,0,0,0,4,"medium attention"
14.27765369,54.54932413,-0.778057518815175,-0.833803686282605,0.451010782252993,0.109183441469262,-0.396391881192749,-0.361927784226601,-0.674420121710437,-0.630106844044995,0,1,0,0,0,4,"medium attention"
14.37765369,54.44932413,-0.778057518815175,-1.11958269233359,1.12773061319292,0.254889375069936,-0.521591502617178,-0.358890861114023,-0.778275700116393,-0.866438186568212,0,0,0,0,0,2,"medium attention"
14.27765369,54.44932413,-0.775593929851991,-1.08820620088917,1.07359203384918,0.315846310797157,-0.518841970551882,-0.377871630567636,-0.768200335521931,-0.841362526025823,0,1,0,0,0,4,"medium attention"
14.07765369,54.24932413,-0.773553023115136,-1.06586905628966,1.46203490279737,1.86210761453989,-0.313458328349275,0.271270684745949,-0.749775899620964,-0.727229459635465,0,1,0,0,0,17,"medium attention"
14.27765369,54.34932413,-0.773551585141217,-1.21374130821367,1.30788540085626,0.683345222750552,-0.402882052446375,-0.390778553796094,-0.787635312947,-0.867863274113196,0,1,0,0,0,4,"medium attention"
14.17765369,54.24932413,-0.772425099703731,-1.00774097531923,1.41920957625985,1.62182965012034,-0.477375190964986,0.183199914481182,-0.748358042830481,-0.729957203844132,0,1,0,0,0,17,"medium attention"
14.37765369,54.34932413,-0.771297176292326,-1.2286761459425,1.28905782826458,0.520233196656531,-0.521591502617178,-0.38850086146166,-0.791731155366673,-0.884700833890185,0,0,0,0,0,2,"medium attention"
14.17765369,54.14932413,-0.771297176292326,-1.03474602445646,1.4059596243726,1.78164932686371,-0.176461289829459,1.32811992792315,-0.790398454722394,-0.801191575880598,0,0,0,0,0,17,"medium attention"
13.97765369,54.54932413,-0.76449543627258,-0.872984434671675,0.930826012002008,0.460774843306737,-0.0327822554368686,-0.215396244044704,-0.643550696197824,-0.623814532138519,0,1,0,0,0,4,"medium attention"
14.57765369,54.54932413,-0.778472274013985,-0.745514822799389,0.237024967385409,0.0207160669338131,-0.193214252451114,-0.290560091081014,-0.694753203686528,-0.646948892234189,0,0,0,0,0,8,"medium attention"
14.57765369,54.34932413,-0.778472274013985,-1.1264056694588,1.02779657736745,0.359000890145737,-0.201910453183332,-0.392297015352383,-0.783746865519972,-0.880319464454534,0,0,0,0,0,2,"medium attention"
14.47765369,54.24932413,-0.765851080015518,-1.21395257829501,1.15693789999035,0.705652206295992,-0.39329066163245,-0.393815476908672,-0.790588130457526,-0.874534009147921,0,0,0,0,0,2,"medium attention"
14.37765369,54.14932413,-0.765851080015518,-1.11895738448193,1.25555577957882,1.67708434823197,-0.0701567083084614,-0.390778553796094,-0.796414452513649,-0.844911070551065,0,0,0,0,0,17,"medium attention"
14.37765369,54.24932413,-0.765851080015518,-1.16825251015205,1.27494759210283,1.04748539944005,-0.467528029729356,-0.393056246130527,-0.794114654777498,-0.867764459900497,0,0,0,0,0,2,"medium attention"
14.27765369,54.24932413,-0.765851080015518,-1.01153936479139,1.32582060256785,1.35485401501769,-0.372413404157938,-0.384704707570937,-0.780642315009889,-0.818858164394612,0,0,0,0,0,17,"medium attention"
14.27765369,54.14932413,-0.765851080015518,-1.03337386589755,1.33644126901937,1.7241318428521,0.10562148203676,-0.387741630683515,-0.792209524729203,-0.817797230881426,0,0,0,0,0,17,"medium attention"
14.27765369,54.04932413,-0.765851080015518,-1.08297439077287,1.38036843748483,1.83317753379904,-0.492050019549716,-0.360409322670312,-0.810086181356697,-0.818603453542853,0,0,0,0,0,17,"medium attention"
14.37765369,54.04932413,-0.761377828056444,-1.08446788190562,1.33224761020904,2.14600492094236,-0.424270853961426,-0.0521616267436271,-0.808045709570612,-0.830647417272595,0,0,0,0,0,17,"medium attention"
14.27765369,53.94932413,-0.760535038496866,-1.21990518170417,1.40922337702837,1.87199626787834,-0.521591502617178,1.78669531792246,-0.843328507609332,-0.845140836072878,0,0,0,0,0,17,"medium attention"
14.57765369,54.44932413,-0.764031715482002,-1.06606707161092,0.868139076601973,0.227413782742,-0.460973915870305,-0.372557015120625,-0.779019655980359,-0.862463027910526,0,0,0,0,0,2,"medium attention"
14.17765369,54.04932413,-0.757102942468327,-1.06581340171795,1.4192101816675,1.917728935594,-0.495598833191729,1.58094377704529,-0.812414992637983,-0.806157885503145,0,0,0,0,0,17,"medium attention"
14.07765369,54.14932413,-0.752228143583205,-1.0808278696435,1.44860453942961,2.029136317653,-0.351152484656608,0.223439145722842,-0.800487567234713,-0.8062388836848,0,0,0,0,0,17,"medium attention"
14.37765369,53.94932413,-0.757120038878992,-1.21460854522685,1.38475824837464,1.85285737444187,-0.521591502617178,-0.319410860650507,-0.839218980509696,-0.846252181940482,0,0,0,0,0,17,"medium attention"
14.47765369,54.14932413,-0.753462916757105,-1.06603962984162,1.1470382740532,1.48612174738677,-0.177260572397286,-0.336113937769686,-0.795205331359133,-0.852881010076763,0,0,0,0,0,17,"medium attention"
14.47765369,54.34932413,-0.738351392415886,-1.21781508267491,1.20807728982256,0.426311643676718,-0.496014460446712,-0.392297015352383,-0.788686731444895,-0.884481603533357,0,0,0,0,0,2,"medium attention"
14.47765369,54.04932413,-0.74783789255553,-1.11911810983827,1.29861963673151,2.88734847875941,-0.521591502617178,0.0328722204085618,-0.811371655942765,-0.838871196572927,0,0,0,0,0,17,"medium attention"
14.67765369,54.34932413,-0.65141148927598,-1.13387235408942,0.88229048048411,0.364964170155429,-0.44805750637709,-0.360409322670312,-0.784191099068065,-0.881578474814498,0,0,0,0,0,2,"medium attention"
14.67765369,54.54932413,-0.62164293457175,-0.64018647806989,0.116479343697248,-0.043556979891605,-0.320843689684606,-0.333836245435253,-0.665238295891148,-0.554939537951969,0,0,0,0,0,8,"medium attention"
14.57765369,54.24932413,-0.726089990708587,-1.01514376934264,0.884947009264209,0.544730731614239,-0.493041128335257,-0.353576245667011,-0.781773463842802,-0.856549289122542,0,0,0,0,0,2,"medium attention"
13.97765369,54.24932413,-0.734588811395512,-1.12670521582177,1.46034702626161,2.05765255816436,-0.513183049683924,0.110313759779305,-0.766336816006981,-0.765738335981029,0,1,0,0,0,17,"medium attention"
13.97765369,54.44932413,-0.728738765587247,-0.970317095963651,1.17236792483501,0.817740074586568,0.287985824683482,-0.109863165882612,-0.708255644691026,-0.700394827511797,0,1,0,0,0,4,"medium attention"
14.67765369,54.44932413,-0.624310883183773,-1.00815487991109,0.720805254015093,0.180627208032747,0.108371014070085,-0.374834707455058,-0.777117649883959,-0.846737045567947,0,0,0,0,0,2,"medium attention"
14.07765369,54.44932413,-0.764717034559145,-0.971381647358899,1.0479790522859,0.643881461336142,-0.195580128851882,0.328212993106789,-0.731482201739206,-0.750636267818627,0,1,0,0,0,4,"medium attention"
14.17765369,54.54932413,-0.767048026175033,-0.872433286186353,0.551803165048478,0.143250683422075,-0.412409497457743,-0.362687015004745,-0.670226045548365,-0.635483062322166,0,1,0,0,0,4,"medium attention"
13.97765369,54.14932413,-0.722212961770236,-1.12037587512132,1.45812154773024,2.61164147316205,-0.376090110364203,-0.386982399905371,-0.830033537482949,-0.825779838005274,0,0,0,0,0,17,"medium attention"
14.57765369,54.14932413,-0.721285957638243,-1.06625057749093,1.0400978554629,1.45918890889291,-0.521591502617178,-0.310300091312772,-0.79191949045848,-0.840774195428563,0,0,0,0,0,17,"medium attention"
13.97765369,54.04932413,-0.718258726419413,-1.41535770105516,1.40771651738077,9.60010921997019,-0.521591502617178,-0.344465476329276,-1.27965468842806,-0.906814075833705,0,0,0,0,0,5,"low attention"
12.97765369,54.64932413,-0.777281066290172,-0.963969706079047,1.07406122478003,0.173149484066726,-0.505861621362629,-0.170601628134176,-0.304775958859856,-0.731441336245136,0,0,0,0,0,2,"medium attention"
12.97765369,54.44932413,-0.777281066290172,-1.41538506572115,1.32928111271075,2.02931881767281,-0.5145578160203,-0.394574707686816,-0.528843621893673,-0.839372453744302,0,0,0,0,0,17,"medium attention"
12.87765369,54.54932413,-0.736687017242879,-1.16902883535225,1.18368602090246,0.55196505077196,-0.506149363726472,-0.374075476676914,-0.370395011090913,-0.778050114287503,0,0,0,0,0,2,"medium attention"
12.97765369,54.54932413,-0.732473733470384,-1.25885208276057,1.18824837297329,0.893291530773768,-0.507076531185439,-0.386982399905371,-0.400527613973848,-0.786893329618867,0,0,0,0,0,2,"medium attention"
14.57765369,54.04932413,-0.71769881392264,-1.16845904188447,1.28857955621894,3.81907997670494,-0.521591502617178,-0.384704707570937,-0.813270525439691,-0.839914226143193,0,0,0,0,0,5,"low attention"
13.87765369,54.44932413,-0.701658118393569,-0.94323711642698,1.27635092704182,0.93914395647223,-0.253224381249308,0.105758375110438,-0.651108661467623,-0.623678605381308,0,0,0,0,0,2,"medium attention"
14.37765369,54.54932413,-0.657895569416051,-0.872892261168153,0.459903312559849,0.100795115894334,-0.501065925955666,0.259122992295636,-0.700923476640624,-0.688605258470869,0,0,0,0,0,2,"medium attention"
14.07765369,54.54932413,-0.671854518402971,-0.880288536457102,0.744756391571674,0.298305149916667,-0.391724074193769,-0.334595476213397,-0.660761128978963,-0.62834840433488,0,1,0,0,0,4,"medium attention"
13.07765369,54.44932413,-0.724283195547719,-1.41525879503072,1.35025546083895,2.62192026622406,-0.314161700206093,-0.396093169243105,-0.665330699099848,-0.874015280045679,0,0,0,0,0,17,"medium attention"
13.87765369,54.14932413,-0.692785987563306,-1.23059829293237,1.46529926086079,3.25668687455341,-0.432647338469384,-0.365723938117324,-0.843526796345438,-0.85350175793116,0,0,0,0,0,5,"low attention"
13.87765369,54.24932413,-0.690264301761801,-1.31492208360397,1.45220126629438,2.41914804622787,-0.455027250368541,-0.38014932290207,-0.787050564801501,-0.806504057367618,0,0,0,0,0,17,"medium attention"
14.47765369,54.54932413,-0.651687472588625,-0.872879644262727,0.386350944394302,0.0734145093149629,-0.44681062876841,-0.272338552405545,-0.70764677761328,-0.692650614704752,0,0,0,0,0,2,"medium attention"
13.07765369,54.64932413,-0.700896288335958,-0.943430996207013,1.08361637376278,0.25118156258694,-0.349170267085527,-0.110622396660757,-0.309048816788557,-0.726052650828444,0,0,0,0,0,2,"medium attention"
12.47765369,55.14932413,-0.721116859981359,-0.954063297455761,1.39993521282047,-0.151851236193228,-0.512191939299819,-0.375593938233203,-0.34917110956903,-0.763653104023902,0,0,0,0,0,19,"medium attention"
12.37765369,55.14932413,-0.721116859981359,-1.11938040128327,1.48300985633322,-0.122190696061016,-0.482970168939775,-0.385463938349082,-0.421120021900005,-0.782724003081707,0,0,0,0,0,19,"medium attention"
13.47765369,54.24932413,-0.689812235065621,-1.25838061353771,1.43005484895053,3.83641655996255,-0.484792533194421,-0.392297015352383,-0.869258320148592,-0.875656189577946,0,0,0,0,0,5,"low attention"
14.57765369,55.04932413,-0.526832221738235,-0.516390874010453,0.81651899309351,-0.179619747177119,-0.336094004275877,-0.314096245203495,-0.554780656200271,-0.681089177538288,0,0,0,0,0,8,"medium attention"
12.87765369,54.74932413,-0.679728726740086,-0.792127944845708,1.05589112489919,-0.0353875930988304,-0.466377062831685,2.84734071499039,-0.276686951714901,-0.727179373206094,0,0,0,0,0,9,"medium attention"
12.87765369,55.04932413,-0.734855007063526,-0.634307455752236,1.13120383689653,-0.211647704512608,-0.520056880118921,-0.347502399441855,-0.354130351584253,-0.68865867393186,0,0,1,0,0,6,"medium attention"
14.77765369,54.84932413,-0.706800564380598,-0.124333855768011,0.0994408112600935,-0.167345549116646,1.50136067327906,-0.276134706296267,-0.621060139686717,-0.497522893208453,0,0,1,0,0,14,"medium attention"
14.47765369,54.44932413,-0.622822416414636,-1.11952994665952,1.03167360797542,0.255505098291131,-0.478110530927387,-0.377871630567636,-0.781389774253105,-0.87255954475519,0,0,0,0,0,2,"medium attention"
14.87765369,54.94932413,-0.617186613016992,-0.471375858271029,0.54370390038897,-0.105575385952162,-0.347092126014916,-0.343706245551132,-0.717095404101542,-0.750890219578997,0,0,0,0,0,8,"medium attention"
12.77765369,55.24932413,-0.706685856236452,-0.73309656354075,1.19978865364928,-0.145892886133736,-0.488501204309138,2.7554737908349,-0.593546862963774,-0.773728755801519,1,0,0,0,0,9,"medium attention"
14.27765369,54.64932413,-0.675911964836576,-0.475474985702787,0.379667970397548,0.0156527937332207,0.534388686664507,-0.361168553448456,-0.680131565810823,-0.700654164123769,0,1,0,0,0,4,"medium attention"
12.87765369,55.24932413,-0.718353901897549,-0.712741254407855,1.1538466885156,-0.13650120852037,-0.511904197895114,-0.352817014888866,-0.621394010464606,-0.764260858851592,1,0,0,0,0,7,"low attention"
13.57765369,54.24932413,-0.677843619205526,-1.25853959005076,1.45422514407739,4.0364864935916,-0.436292066978675,-0.38014932290207,-0.862538231660881,-0.868334424766753,0,0,0,0,0,5,"low attention"
13.87765369,54.54932413,-0.610196960539647,-0.835747916361664,1.11829412411011,0.544455174956812,0.647439149115359,-0.0908823964289988,-0.571561817518712,-0.599189061512159,0,1,0,0,0,4,"medium attention"
12.77765369,55.34932413,-0.706685856236452,-1.33691295022469,1.43347176974243,-0.0531423341199527,-0.521591502617178,-0.392297015352383,-0.666054153239025,-0.847390757255465,1,0,0,0,0,7,"low attention"
14.77765369,54.94932413,-0.619544264355271,-0.942802428988123,0.995413927431557,-0.0865211896725425,-0.414775380252771,-0.354335476445156,-0.762520143588078,-0.852420155419705,0,0,0,0,0,2,"medium attention"
14.67765369,54.84932413,-0.576614728509346,-0.69650722238513,0.687297151252806,-0.129336490460807,0.436236755364043,-0.348261630219999,-0.73143407770292,-0.76556697018284,0,0,1,0,0,14,"medium attention"
14.17765369,54.64932413,-0.605065679601283,-0.522549290689356,0.446583012303356,0.036714337126698,-0.381717053247445,-0.238932398167185,-0.650337197120367,-0.66204451680168,0,1,0,0,0,4,"medium attention"
12.67765369,54.84932413,-0.689015189228634,-0.894653549175885,1.1121758743718,-0.103580409645016,-0.512927279581933,-0.308022398978338,-0.264924577211376,-0.735929962417271,0,0,0,0,0,19,"medium attention"
13.77765369,54.44932413,-0.657225419729922,-0.943696967582768,1.32359270240587,1.23614038552136,-0.157150622990757,0.00022529694834645,-0.593978550113971,-0.57864640395532,0,0,0,0,0,17,"medium attention"
13.87765369,54.34932413,-0.657225419729922,-0.901214375043931,1.41087190206671,1.40724416709692,-0.431496371571713,0.278862992527394,-0.665545265269515,-0.598026978032974,0,0,0,0,0,17,"medium attention"
13.77765369,54.34932413,-0.657225419729922,-1.00903336699828,1.44298272396653,1.93678291752796,-0.470661217395238,-0.16452778190902,-0.664965222023227,-0.620857673362813,0,0,0,0,0,17,"medium attention"
13.77765369,54.24932413,-0.657225419729922,-1.33949709572813,1.48429634759523,3.39847989749446,-0.426189135321341,-0.250320859839353,-0.818665046517411,-0.845208439780858,0,0,0,0,0,5,"low attention"
12.37765369,54.74932413,-0.655392969858075,-0.813822573536445,1.16686961253308,0.0224964219928309,-0.472707380768876,-0.355853938001445,0.118001604645179,-0.556794626261141,0,0,0,0,0,19,"medium attention"
14.77765369,54.54932413,-0.545898566939159,-0.430857227249458,-0.0147174589881332,-0.0991834452415795,-0.283277408996735,-0.31333701442535,-0.620151777949513,-0.414054037269725,0,0,0,0,0,8,"medium attention"
12.97765369,54.74932413,-0.677494651425675,-0.619555629741293,1.05710315101992,-0.0632103641557255,-0.468135487678035,0.755659921202168,-0.261922927400168,-0.710936524423661,0,0,0,0,0,3,"medium attention"
14.57765369,54.74932413,-0.573141375416309,-0.277924877787291,0.185061859900919,-0.0894589500585314,0.915678378878116,-0.37179778434248,-0.682423774999859,-0.629563296523364,0,0,1,0,0,14,"medium attention"
14.77765369,54.44932413,-0.516548442455383,-0.872875473674545,0.550799701864108,0.11999837427067,0.0444604119179373,-0.362687015004745,-0.77249574408314,-0.821030224190112,0,0,0,0,0,2,"medium attention"
14.67765369,54.24932413,-0.654054227356175,-0.954280413369952,0.705923728503787,0.522686750194661,-0.514781614819578,-0.32168855298494,-0.779498986558857,-0.85467824781912,0,0,0,0,0,2,"medium attention"
12.47765369,54.84932413,-0.683792972704032,-0.888207116583694,1.16408473733061,-0.030779069528135,-0.483737480204889,-0.368001630451757,-0.0770212737345906,-0.640149168018387,0,0,0,0,0,19,"medium attention"
13.97765369,54.64932413,-0.57044484903556,-0.700359198658393,0.833320266271565,0.21455365550719,-0.486231241816509,0.265196838520792,-0.552026860985406,-0.629214399170592,0,1,0,0,0,4,"medium attention"
12.47765369,54.74932413,-0.663108550154968,-0.871983738836662,1.1226790917387,0.0550521289661403,-0.466920574977808,0.896117615158908,0.00091639350349695,-0.608701683081333,0,0,0,0,0,3,"medium attention"
14.37765369,54.64932413,-0.598269812616981,-0.47564222979359,0.340529152679685,0.00083835462520892,-0.403713312711175,-0.368001630451757,-0.697791910902813,-0.719684419894269,0,0,0,0,0,8,"medium attention"
13.17765369,54.64932413,-0.613877879896062,-1.02826205657062,1.1146864999076,0.390124798725379,-0.219270870556536,-0.158453935683863,-0.343767431644458,-0.735162428946513,0,0,0,0,0,2,"medium attention"
12.07765369,54.64932413,-0.638553097329424,-1.11909217508823,1.39385086591072,0.0943221831447587,-0.521271789590047,-0.390778553796094,-0.193683043947274,-0.730710382051722,0,0,0,0,0,19,"medium attention"
12.77765369,54.84932413,-0.613946335081923,-0.812289128869854,1.10461009493586,-0.120256042746995,-0.515676811615258,-0.352057784110722,-0.300666760597262,-0.741708832813501,0,0,0,0,0,19,"medium attention"
12.57765369,54.84932413,-0.664619239341642,-0.943417748456317,1.13076007308709,-0.0646427749655669,-0.507907784416553,1.08744377125133,-0.204131967421035,-0.711481128228184,0,0,1,0,0,3,"medium attention"
13.07765369,54.74932413,-0.637515766274913,-0.475937745756215,1.05399075027733,-0.0689990136934421,-0.478014617019247,0.421598378818568,-0.227758150007852,-0.689376759671816,0,0,0,0,0,3,"medium attention"
14.67765369,54.14932413,-0.661405055810044,-1.06624514521221,0.95733378607599,1.48791144179243,-0.45947126144566,-0.188823166809645,-0.789283722446406,-0.837487214869138,0,0,0,0,0,17,"medium attention"
12.97765369,54.84932413,-0.593650587236836,-0.474516276125272,1.06934207212714,-0.167839860831374,-0.482234828977374,-0.320929322206796,-0.244819227534196,-0.668063148513605,0,0,0,0,0,19,"medium attention"
14.67765369,54.04932413,-0.665636308648202,-1.1695145161172,1.26482335992653,4.9832598513913,-0.52111193304451,-0.375593938233203,-0.832044692182015,-0.834427947174597,0,0,0,0,0,5,"low attention"
12.97765369,55.04932413,-0.602084014882049,-0.829346939675963,1.07399765697649,-0.19556213439414,-0.46196502305728,-0.368001630451757,-0.475933615418697,-0.735909643945007,0,0,0,0,0,2,"medium attention"
12.37765369,54.64932413,-0.656326737627144,-0.905332007270313,1.19103566980638,0.0538945092935082,-0.521591502617178,1.32280531247614,0.105253477871458,-0.593376459261412,0,0,0,0,0,3,"medium attention"
12.87765369,54.44932413,-0.707982684378443,-1.29968645184041,1.30206077382952,1.85032010361278,-0.521591502617178,-0.393815476908672,-0.469088872397049,-0.817452201609177,0,0,0,0,0,17,"medium attention"
12.87765369,54.84932413,-0.624354015671354,-0.736239469729118,1.10228775118006,-0.145923384459194,-0.521591502617178,-0.33004009154453,-0.314655361872661,-0.733452054065641,0,0,0,0,0,19,"medium attention"
12.17765369,54.44932413,-0.681682569876638,-0.872154627811254,1.18273432007239,0.0070172969905241,-0.385681501178127,6.38383767958767,0.251843339622336,-0.579277309155255,0,0,0,0,0,10,"medium attention"
14.27765369,54.84932413,-0.50379412975995,-0.714779270150574,0.924680518919331,-0.00764657960114519,-0.422800177233755,-0.359650091892167,-0.607222031948181,-0.731522197960428,0,1,0,0,0,4,"medium attention"
14.37765369,54.94932413,-0.506463466992652,-0.420466960303117,0.80345187431738,-0.100194238136529,-0.508771009589806,-0.361168553448456,-0.444987014381927,-0.568270332898562,0,0,0,0,0,8,"medium attention"
12.07765369,54.34932413,-0.681682569876638,-0.872724491372957,1.22951053695151,0.00595656155659612,-0.138958951747014,0.473985302510542,0.356136283941247,-0.534001098258244,0,0,0,0,0,3,"medium attention"
12.07765369,54.44932413,-0.665412974024955,-0.95560333095074,1.21084763524137,-0.0236726534883231,-0.504934453903662,-0.349780091776288,0.18243330220436,-0.61429901584433,0,0,0,0,0,19,"medium attention"
