longitude,latitude,all_spp_cpue_2020,five_spp_cpue_2020,cod_cpue_2020,all_spp_old_2020,five_spp_old_2020,cod_old_2020,bathymetry_2020,bottom_temperature_2020,cod_spawning_area_2020,dumping_site_2020,military_area_2020,surface_net_primary_production_2020,bottom_dissolved_oxygen_2020,fishing_activity_hours_2020,seabed_type_2020,ship_density_route_2020,bottom_salinity_2020,wind_farm_2020
11.57765369,56.84932413,77526.328,25806.115,325.1991,189.08873,62.069668,5.5130949,16.335205,11.296163,0,0,0,2049.4463,274.27676,66.699997,3,8,29.747719,0
16.87765369,55.14932413,207663.56,38763.668,30025,189.24663,67.560898,75.600021,42.446762,7.9496536,0,0,0,2466.2988,277.67477,1.65,3,116,9.8668146,1
16.87765369,55.24932413,207663.56,38763.668,30025,189.24663,67.560898,35.671036,79.634544,8.0376692,0.5,0,1,2504.9155,200.44092,53.07,3,54,12.881963,0
16.87765369,55.04932413,207663.56,38763.668,30025,189.24663,67.560898,35.671036,26.060173,9.1683521,0,0,0,2677.5283,328.30649,1.55,3,57,7.7061515,0
11.27765369,56.74932413,157603.55,87886.031,137.83144,189.30125,99.405006,2.0102558,16.084454,10.933052,0,0,0,2075.6182,288.67343,22.82,3,5,25.915098,0
12.67765369,54.94932413,109364.52,103859.23,66726.336,189.46037,155.4015,64.791016,25.297041,10.865848,0.5,0,0,2828.3252,298.94318,85.610001,3,2185,12.403176,0
11.37765369,56.84932413,108406.08,57300.473,229.3681,190.29417,82.915939,4.5231295,12.685923,10.956647,0,0,0,2070.8765,301.2373,3.0699999,3,48,22.464249,0
10.27765369,54.54932413,129294.87,124458.41,1010.9832,190.72853,154.95963,5.2999196,14.706951,10.934076,0,0,1,2856.2556,257.7478,3.52,3,159,19.561323,0
11.47765369,56.24932413,126017.2,70927.57,403.41541,191.24609,89.824783,4.1103768,20.881767,10.482144,0,0,0,2231.1201,261.28491,85.57,3,48,30.179829,0
11.57765369,56.74932413,93713.242,37792.027,400.29776,191.64484,68.442017,5.706152,11.189375,11.21654,0,0,0,2124.2209,287.4118,134.77,3,3,25.359715,0
13.07765369,54.94932413,126009.3,116821.01,48038.062,192.22852,142.9846,46.398857,41.240555,10.402235,0,0,0,2897.0083,282.9433,61.09,3,63,12.476165,0
11.57765369,54.54932413,141647.83,136212.08,8154.27,192.7596,152.81763,10.861287,8.3123884,11.139885,0,0,0,3778.6101,302.93259,0,3,6,14.577498,0
11.17765369,55.14932413,96790.648,54835.453,541.35889,193.23135,97.116806,7.1959634,13.040203,10.804908,1,0,0,3132.9861,280.00327,0,3,362,21.113762,0
14.07765369,54.64932413,24278.268,23894,20790,193.50592,164.03349,121.04694,24.484749,9.875946,0,0,1,3955.7874,295.51385,25.23,3,1793,9.271451,0
11.47765369,56.74932413,122332.92,57430.391,246.49146,193.87654,78.48204,4.5435381,5.1832438,11.118107,0,0,0,2224.2102,303.57114,44.490002,3,1,20.429007,0
11.47765369,56.84932413,96023.25,40876.281,289.23544,194.49492,71.142998,5.3793082,12.955403,11.252921,0,0,0,2073.0334,290.11227,43.580002,3,13,24.849491,0
17.27765369,55.44932413,167613.27,57382.266,22533.334,195.17468,96.546692,61.303493,44.005505,7.4059854,0,0,0,2898.0994,292.95825,205.42999,3,68,7.8419065,0
17.27765369,55.64932413,167613.27,57382.266,22533.334,195.17468,96.546692,61.303493,19.923124,9.8191175,0,0,1,2838.1748,332.82001,4.9899998,3,19,7.5145006,0
10.17765369,55.74932413,106559.03,18001.617,1121.35,195.53909,65.611572,9.8496971,8.8384523,10.719634,0,0,0,3843.9302,278.04944,1.34,3,0,23.357025,0
10.37765369,55.74932413,92159.664,26079.416,483.75,195.53909,65.611572,7.684392,13.078672,10.567225,0,0,0,3233.3733,270.05185,5.8099999,3,1,24.2656,0
10.27765369,55.84932413,125953.9,28296.1,839.70001,195.53909,65.611572,9.3630342,5.9671597,11.02181,0,0,0,4212.0161,302.36884,6.73,3,2,20.732679,0
12.57765369,54.54932413,181297.64,179237.44,171405.33,196.08305,157.80057,86.83947,10.838275,10.930778,0,0,0,4230.9272,307.68176,2.1400001,3,29,12.464809,0
11.47765369,56.34932413,140914.62,77171.773,333.73898,196.45615,92.01487,3.9441803,20.094883,10.500859,0,0,0,2204.3245,260.82034,51.119999,3,3819,30.051573,0
13.07765369,55.04932413,125397.46,117175.82,46658.719,196.75,151.86841,53.333988,23.571934,10.552094,0.5,0,0,2860.4392,303.52005,11.99,3,59,10.634687,1
11.67765369,56.64932413,85362.828,35426.523,985.72992,196.7554,70.855515,8.225152,31.799664,10.48123,0,0,0,2060.7424,247.86456,1399.72,3,447,32.292233,0
17.47765369,55.44932413,340706.38,249132.78,223095.67,196.75818,83.158569,659.05847,50.239437,7.1206498,0,0,0,3027.7622,267.52307,210.78,3,60,8.3918476,0
17.57765369,55.54932413,218676.7,67053.664,55554.332,197.87788,73.691734,49.787567,43.165558,7.6956758,0,0,0,2941.5469,299.94818,208.92,3,370,7.7147579,1
11.87765369,56.94932413,53901.562,16777.379,372.02832,197.94823,59.157394,7.425827,16.606993,10.391918,1,0,0,2112.2173,261.63773,358.51999,3,22,32.282722,0
15.37765369,54.24932413,142497.97,71702.133,56677.953,198.76529,99.82196,25.178251,13.046645,9.9545927,0,0,0,7210.0254,320.31897,147.96001,3,66,8.0221739,0
11.07765369,56.74932413,85179.797,72491.602,23.333334,199.25275,107.38471,3.0543525,13.052298,11.008439,0,0,0,2283.3142,276.96036,0,3,40,28.069553,0
11.57765369,56.04932413,125302.39,61990.625,630.15723,200.18929,87.483719,5.8331504,17.550957,10.801852,0,0,0,2256.6006,255.2252,9,3,52,29.403685,0
11.27765369,56.94932413,106930.64,60674,216.99054,200.83293,88.812256,2.0102558,12.346144,10.957687,0,0,0,2242.658,295.61258,0,3,24,24.540371,1
10.87765369,56.04932413,103432.51,74425.641,518.3222,201.28427,111.25527,9.5129986,19.818521,10.373933,0,0,0,2564.7192,264.43512,1.77,3,80,28.434931,0
12.47765369,54.64932413,138162.14,133674.19,99196.266,201.70964,165.45282,60.493961,17.616251,10.833849,0,0,0,3760.6245,291.73257,6.1199999,3,6554,14.288773,0
10.87765369,54.54932413,129827.83,114097.1,2216.252,201.95955,116.58351,8.5456066,16.510601,10.77894,0,0,1,2828.4084,284.59265,134.53999,3,7838,19.965578,0
11.57765369,56.34932413,142086.44,67555.484,853.98621,202.0128,85.789764,5.5865264,23.153431,10.506448,0,0,0,2176.6799,248.95033,433.42001,3,500,31.254725,1
20.67765369,56.14932413,246561.3,64060.996,13313.371,202.28215,45.893066,17.160414,33.915009,8.3104916,0,0,0,3401.4529,322.09879,0,3,151,7.2269316,1
11.67765369,56.44932413,125661.42,51988.688,1486.3015,202.83617,77.379227,8.0281773,27.786488,10.346108,0,0,0,2086.8337,232.16829,562.98999,3,206,32.616699,1
17.97765369,54.84932413,264086.59,192788.34,169913.97,202.86893,118.51081,75.522667,10.117562,9.4750986,0,0,0,4773.8267,328.85599,0,3,311,7.5257797,0
11.47765369,56.94932413,89233.055,31927.809,370.49426,202.90315,66.800125,6.5154781,12.30142,11.24033,0,0,0,2155.4692,284.2511,94.57,3,31,27.803726,1
10.67765369,55.74932413,90529.43,55764.332,1558.3334,203.15741,89.857254,17.687193,19.811241,10.341124,0,0,0,2735.5701,269.85352,11.39,3,263,25.976358,0
10.57765369,54.74932413,113114.38,94950.117,9256.6562,203.35933,157.505,8.8551378,16.526659,10.714677,0,0,0,2754.5593,279.83609,236.38,3,8,19.769331,0
10.87765369,56.54932413,84540.602,76226.336,2.5333333,203.63495,117.84454,3.2814584,7.4400868,10.971301,0,0,0,3848.2788,281.48035,68.080002,3,26,27.098972,0
11.47765369,57.04932413,84340.703,25206.93,459.1918,204.49873,61.382683,8.4761696,19.724243,10.68338,0,0,0,2263.1399,271.91028,65.860001,3,20,31.698055,0
11.47765369,56.44932413,161593.5,82751.633,299.88824,204.76274,93.601746,4.0612574,25.057072,10.585358,0,0,0,2133.8682,244.23021,20.459999,3,166,31.937622,0
20.07765369,55.24932413,66439.344,18557.361,7228.2783,205.25862,30.234968,10.512113,57.089764,6.5215206,0.5,0,0,2793.144,273.38541,755.27002,3,69,8.3027086,0
12.67765369,54.74932413,123930.88,119590.37,84195.062,205.69434,175.43336,102.38728,17.852568,10.621624,0,0,0,3593.7227,305.32217,5.4000001,3,5880,12.366409,0
11.37765369,56.44932413,170258.81,91489.359,165.82309,207.07822,99.484322,2.0017209,18.581947,10.693579,0,0,0,2170.3662,257.03482,9.7700005,3,211,30.859594,1
12.97765369,54.94932413,124986.48,112335.6,38577.109,207.12466,162.38306,50.358429,37.275993,10.491897,0.5,0,0,2872.2739,293.46722,227.87,3,64,11.800878,1
11.97765369,56.94932413,51178.324,24403.551,598.08954,207.26398,68.371971,8.5874605,29.965197,10.054051,0,0,0,2149.8389,258.86124,521.72998,3,69,32.971565,0
15.47765369,54.44932413,166205.97,57434.316,35750.305,207.28917,87.581902,57.587658,47.99789,8.18748,0,0,0,2991.4639,264.2197,951.78003,3,96,9.9677877,0
11.47765369,56.54932413,171640.56,82919.68,275.27548,207.8842,91.995728,4.3103576,25.829779,10.75561,0,0,0,2083.4292,248.81561,321.84,3,556,31.901537,0
13.17765369,55.24932413,108526.93,100921.34,51989.332,209.01518,143.38577,52.546082,37.685711,10.227643,0,0,0,2980.5039,278.14383,3.6900001,3,2332,10.771,0
13.07765369,55.24932413,108526.93,100921.34,51989.332,209.01518,143.38577,67.117348,35.328762,10.23712,0,0,0,2961.8625,286.94321,0.97000003,3,1705,10.147351,0
12.97765369,55.24932413,108526.93,100921.34,51989.332,209.01518,143.38577,33.703564,26.125517,10.467569,0,0,0,3022.6743,302.38809,0.36000001,3,201,9.4563751,0
12.57765369,56.64932413,159337.14,48270.832,1068.6666,209.16786,90.222061,8.5273228,20.861917,10.431167,0,0,1,2689.5525,249.80316,8.2700005,3,114,30.195383,0
11.87765369,56.54932413,90601.969,37568.102,2561,210.19179,76.161789,10.198092,29.945921,10.194643,0,0,0,2036.8237,243.36501,1171.13,3,119,32.576401,1
11.97765369,56.54932413,90601.969,37568.102,2561,210.19179,76.161789,14.135742,28.966825,10.331683,0,0,0,2036.0905,254.49651,354.89001,3,843,31.967464,0
16.77765369,54.74932413,156834.47,82502.938,63649.641,211.0143,122.57977,64.621017,32.562916,9.0797205,0,0,1,3424.8965,311.33679,72.110001,3,83,8.043519,0
11.37765369,56.94932413,105265.32,46361.422,321.88211,211.63722,78.226242,6.2858043,11.53079,11.001198,0,0,0,2192.6873,296.60757,0,3,10,24.379025,1
11.37765369,56.64932413,190046.69,93234.727,196.13565,212.67603,98.919067,4.1548824,12.616292,11.03037,0,0,0,2113.4326,290.88712,0.83999997,3,24,24.864367,0
20.67765369,56.04932413,207376.69,67532.805,24854.52,213.07275,53.271042,26.176622,32.421856,8.4816065,0,0,0,3422.843,323.84613,12.25,3,140,7.2149949,0
12.47765369,56.84932413,59560.035,43636.199,438.66666,213.34966,90.050262,10.192058,7.6103168,11.002568,0,0,0,3167.8176,290.61542,2.8800001,3,0,22.608776,0
16.77765369,55.04932413,178347.09,68252.031,45813.359,214.51373,97.4636,30.062849,26.449236,9.1962662,0,0,0,2648.9097,326.17624,3.21,3,58,7.8059483,0
10.97765369,56.64932413,84540.602,76226.336,2.5333333,216.66125,119.51707,3.286087,11.532079,10.954659,0,0,0,2643.0208,276.69244,10.21,3,520,27.937584,0
14.47765369,54.64932413,176789.2,165955.67,122693.34,216.66641,163.80014,96.963043,29.887068,8.9974384,0,0,0,3412.9397,299.79703,104.28,3,29,8.7621279,0
11.67765369,56.04932413,138343.45,60270.809,781.42053,216.87079,88.340805,6.8608413,16.498413,10.836472,0,0,0,2269.4934,260.79291,31.01,3,95,28.159901,0
11.87765369,56.34932413,163094.14,49404.598,2285.2783,217.41716,73.876266,8.1422071,29.916891,10.296184,0,0,0,2095.7815,240.98944,530.17999,3,192,32.14217,0
11.67765369,56.14932413,143861.61,60161.773,994.96674,217.45166,86.528664,7.0509138,22.935741,10.686976,0,0,0,2184.2212,263.48984,89.760002,3,5,30.785393,0
11.37765369,55.14932413,118355.28,16188.9,1268.45,217.90373,62.50375,11.088762,11.525683,11.194624,0,0,0,3844.3228,293.75479,0,3,0,17.497719,0
11.57765369,55.14932413,118355.28,16188.9,1268.45,217.90373,62.50375,11.088762,10.117303,11.555059,0,0,0,5405.1665,300.21957,0,3,252,15.090982,0
11.67765369,56.24932413,146872.31,58232.285,1248.8319,218.00711,84.017654,6.9595804,19.763805,10.751224,0,0,0,2166.1587,270.70743,6.9699998,3,2,29.034714,0
20.47765369,56.24932413,247843.84,71081.305,9569.0732,218.95819,42.150928,11.93446,29.175438,7.7475133,0,0,1,2937.7241,327.37064,0,3,91,7.3217411,0
10.97765369,56.34932413,135626.77,76108.695,551.24774,219.01982,102.65636,8.0928726,13.077988,10.786109,0,0,0,2583.0828,269.28989,307.16,3,333,28.130291,0
17.27765369,54.74932413,106600.7,67662.859,54214.48,219.1458,109.05959,54.215607,13.04612,10.018754,0,0,0,5374.4551,328.77316,0,3,28,7.5466838,0
11.07765369,56.44932413,135015.59,115106.53,29.6,220.86893,117.62263,3.0103514,17.936098,10.823986,0,0,0,2377.7695,259.043,16.1,3,943,30.134048,0
11.27765369,56.24932413,134728.02,73389.453,359.81418,221.35301,96.906738,6.2939339,18.588892,10.441051,0,0,0,2297.0767,268.4299,0,3,39,29.212147,0
12.07765369,56.34932413,123746.36,52019.695,2263.811,221.85709,82.54084,17.106215,31.932413,9.8578472,0,0,0,2124.6387,232.77751,1155.6801,3,860,33.021618,0
10.77765369,57.04932413,117576.51,70920.602,528.80133,222.23604,111.74537,9.193285,11.519664,10.743361,0,0,0,2717.73,289.26553,4.6999998,3,1486,27.193714,0
10.67765369,57.14932413,148447.27,86363.133,489,222.23604,111.74537,9.193285,14.6867,10.531551,0,0,0,3002.8689,282.26556,0,3,264,29.805397,0
10.67765369,57.04932413,148447.27,86363.133,489,222.23604,111.74537,6.6615324,10.117832,10.637444,0,0,0,2813.4451,289.29703,2.55,3,78,27.729029,0
10.57765369,57.14932413,148447.27,86363.133,489,222.23604,111.74537,9.193285,7.5438113,10.671474,0,0,0,4256.8721,294.25574,0.30000001,3,3,26.73938,0
10.57765369,57.24932413,148447.27,86363.133,489,222.23604,111.74537,11.545747,6.3801041,10.71625,0,0,0,4869.583,293.04526,0.69,3,6,27.175869,0
10.87765369,57.14932413,177816.94,91414.633,982.78101,222.23604,111.74537,12.733989,4.170826,10.872304,0,0,0,2920.8296,299.71359,0,3,0,24.290379,0
11.37765369,54.54932413,136563.25,135298.28,1450.9111,222.93312,176.35262,6.0551906,26.409843,10.586967,0,0,0,3394.6589,277.98291,202.38,3,65,19.476332,0
11.37765369,56.54932413,263450.84,121009.7,208,223.09059,103.24116,3.8178148,20.382998,10.93192,0,0,0,2108.5713,261.9169,10.88,3,37,30.682283,0
12.07765369,56.14932413,102561.22,38789.883,186.83333,224.39095,85.416672,20.969893,17.55794,10.592688,0,0,0,2363.3574,251.67607,12.89,3,1200,29.722149,0
16.97765369,55.14932413,256670.19,131887.64,122325.04,224.75755,128.67696,100.05746,47.149998,7.8568134,0,0,0,2484.8252,278.3606,4.4699998,3,91,9.7646904,1
10.97765369,55.84932413,122190.05,57795.656,257.77347,225.72702,98.575546,6.7242508,23.281097,10.24135,0,0,0,2512.7004,264.69818,2.51,3,165,27.504694,0
20.57765369,56.14932413,244138.69,68479.273,15059.371,226.00671,46.882988,18.17017,36.755318,7.870296,0,0,0,3132.8147,323.14319,3.26,3,99,7.2774634,0
10.97765369,57.04932413,123795.58,77717.047,415.94067,228.73447,103.64942,2.0102558,6.3891397,10.878697,0,0,0,2621.9546,299.41864,0,3,0,23.953814,0
20.17765369,55.04932413,74897.633,22236.455,8530.8818,229.19559,34.791145,13.945591,42.150284,7.9213514,0,0,0,3832.72,316.79132,345.79999,3,53,7.4290171,0
12.77765369,54.74932413,113740.33,109345.52,75169.758,229.20052,203.21756,79.017815,18.555248,10.61597,0,0,0,3520.1765,306.36194,46.720001,3,1556,12.161507,0
11.27765369,56.64932413,263450.84,121009.7,208,229.25862,109.76616,6.0845575,17.676842,11.007775,0,0,0,2102.5354,276.97015,11.31,3,114,28.430344,0
10.87765369,57.04932413,127546.55,77228.977,553.79828,230.14352,106.3065,9.193285,11.524683,10.839052,0,0,0,2654.5635,296.00793,0,3,1,25.209421,0
11.07765369,54.64932413,109638.68,106162.35,216.93333,230.20853,179.09387,7.0851359,23.442215,10.519258,0,0,0,3320.958,273.96222,107.37,3,69,20.801847,0
10.97765369,54.74932413,109638.68,106162.35,216.93333,230.20853,179.09387,10.698691,10.174891,10.961254,0,0,0,3518.1038,299.18195,10.89,3,0,16.576851,0
11.77765369,55.84932413,144534.38,57328.383,754.94696,234.13748,91.095459,7.9997001,8.7808523,11.188972,0,0,0,8127.373,309.31805,52.75,3,5,17.960598,0
10.97765369,56.44932413,122392.69,83390.625,29.6,234.96637,109.55979,6.0379987,14.696644,10.956449,0,0,0,2869.7375,263.51089,159.05,3,373,29.180105,0
14.77765369,54.04932413,92442,56549.641,43067.844,235.71156,81.972054,42.153679,10.117693,10.890407,0,0,0,17634.949,319.81516,0.43000001,3,11,7.678668,0
11.37765369,57.04932413,110081.27,20823.949,410.66666,237.02533,60.996563,10.655036,8.8136349,11.189918,0,0,0,2400.1169,288.9256,0.079999998,3,13,27.451176,1
10.97765369,56.54932413,149918.02,102286.2,66.200394,237.43311,121.47099,3.9881415,12.964909,10.930085,0,0,0,2809.9434,270.76532,142.53,3,384,28.6133,0
12.57765369,54.64932413,64217.199,61222,12860,237.7345,208.87721,109.13343,17.845362,10.769907,0,0,0,3896.7822,295.12842,18.799999,3,4327,13.60568,1
11.17765369,57.04932413,122129.78,66100.719,286.54016,239.03069,94.70797,2.0102558,7.4987569,11.020275,0,0,0,2602.5088,299.1355,0,3,0,23.525778,0
11.77765369,56.04932413,150198,57021.414,809.28589,239.06999,90.850418,8.2515564,14.706469,10.938569,0,0,0,2535.6089,266.26572,33.799999,3,16,26.591183,0
17.47765369,54.84932413,92463.93,72373.133,52500,239.93457,122.1465,92.077805,22.2521,9.2670288,0,0,0,3845.1738,322.73721,0.20999999,3,346,7.6361375,0
17.67765369,54.84932413,257570.28,130191.93,113400.45,239.93457,122.1465,92.077805,20.881456,9.5481558,0,0,0,4451.9028,327.08853,30.540001,3,487,7.541429,0
17.57765369,54.84932413,340123.47,159101.33,143850.67,239.93457,122.1465,68.677681,22.227797,9.4656219,0,0,0,4174.478,324.81802,0,3,511,7.5818658,0
10.77765369,57.14932413,156366.12,96114.438,1068.4847,243.09459,119.24091,11.693062,10.000742,10.639089,0,0,0,2780.708,289.11526,1.73,3,3,27.628382,0
11.77765369,56.14932413,155826.38,55131.508,1017.5944,243.2399,89.358253,10.164064,24.53989,10.576376,0,0,0,2188.355,255.8613,76.639999,3,3,31.533798,0
12.07765369,56.54932413,99553.789,57522.93,3312.8511,244.39421,93.10836,11.7181,19.704288,10.462477,0,0,0,2059.4932,266.35263,319.66,3,2,31.111952,0
16.77765369,54.64932413,173371.3,89861.57,78631.602,245.59143,133.44003,78.477821,20.709175,9.9194126,0,0,1,5069.144,319.95721,6.0599999,3,7,7.7654099,0
12.77765369,54.64932413,123703.6,121550.95,91058.289,246.42014,228.30203,129.5481,12.432915,10.690421,0,0,0,4095.7642,307.91962,17.219999,3,875,12.017184,0
11.97765369,56.14932413,163845.34,50941.289,1418.4889,247.45337,85.95694,7.4128933,19.910185,10.472063,0,0,0,2243.7627,247.49425,28.450001,3,161,30.662886,0
11.17765369,56.54932413,263450.84,121009.7,208,248.1539,117.37785,4.1747222,16.545015,10.901735,0,0,0,2184.0256,266.72568,5.5100002,3,109,29.645084,0
15.47765369,55.14932413,304790.06,287476.81,220864.67,250.36261,208.2921,100.47599,67.786194,9.0631285,0.5,1,1,2609.1895,193.74557,250.81,3,47,14.562271,0
14.27765369,55.24932413,427682.06,405642.66,289605.34,252.41855,202.94717,125.75789,42.584461,9.3474808,0.5,0,0,2783.0105,274.11108,77.080002,3,35,11.188964,0
12.67765369,56.64932413,159337.14,48270.832,1068.6666,255.33263,111.40527,8.1011982,13.075284,11.054333,0,1,1,3176.6189,271.87759,0,3,3,24.652988,0
11.87765369,56.04932413,155982.59,54064.18,1022.5157,257.72733,94.172691,10.164064,11.525409,11.059916,0,0,0,3126.5488,274.35321,13.11,3,18,24.64756,0
10.67765369,55.84932413,167302.25,135500.95,893.39929,258.2641,172.72978,10.030821,16.55443,10.583717,0,0,0,2703.9248,280.10086,18.950001,3,1,24.161045,0
16.37765369,54.84932413,424585.84,248894.97,218607.97,258.73169,199.80109,255.47278,23.552347,9.664937,0,0,0,2776.5071,322.1781,0,3,38,7.8660049,0
10.77765369,57.24932413,158006.19,98134,1188.5,258.892,124.91772,12.866405,11.518299,10.610673,0,0,0,2879.6772,287.18683,5.1700001,3,0,28.299788,0
14.77765369,54.14932413,100148.45,61225.555,46787.164,259.09818,85.504463,43.951729,14.589706,10.277717,0,0,0,8092.8105,320.77005,0.17,3,347,7.9917798,0
12.67765369,54.54932413,192122.7,189728.73,164818.55,259.49612,233.3434,169.80342,14.534533,10.989683,0,0,0,4468.3076,303.75717,4.6300001,3,888,12.524604,0
10.87765369,56.24932413,153237.06,115712.16,1148,260.19141,148.76312,14.481491,18.572739,10.554901,0,0,0,2493.2554,268.19058,732.46997,3,59,28.193384,0
20.07765369,55.14932413,80868.82,19505.066,7464.3862,263.88419,31.288073,11.376277,58.758137,6.5199366,0.5,0,0,2979.1248,269.58609,967.56,3,53,8.3309889,0
16.77765369,55.14932413,283707.06,50900.98,40254.004,264.13348,75.454735,41.345493,50.026237,7.917778,0,0,0,2457.6714,265.27914,11.71,3,452,10.379169,1
10.97765369,54.64932413,145974.48,134136.45,3724.3208,265.66635,195.29562,10.320297,23.437855,10.479565,0,0,0,3241.2668,273.56622,5.8499999,3,206,21.443874,0
14.77765369,54.24932413,109180.9,67573.047,51846.492,265.93719,90.079063,46.998325,16.530437,9.8471184,0,0,0,5340.7944,324.68842,27.32,3,88,8.0401287,0
12.37765369,56.44932413,112491.04,98232.758,3962.0073,269.53003,128.46695,22.293528,29.016825,9.7926254,1,0,0,2444.6711,238.97839,0.93000001,3,73,33.051506,0
11.07765369,55.74932413,150719.23,33459.566,36,269.57471,81.499359,4.0196142,14.417208,10.749935,0,0,0,2489.125,280.8703,0,3,1,22.855087,0
12.77765369,54.54932413,170769.8,168480.69,143154.95,270.3761,246.3045,137.09833,12.325784,10.938072,0,0,0,4829.3638,308.14929,0,3,370,11.831586,0
15.27765369,54.34932413,255757.53,128303.25,118164,271.1976,133.38293,97.251816,24.935841,8.8647861,0,1,0,3982.9485,315.01297,622.45001,3,254,8.2545252,0
15.17765369,54.34932413,255757.53,128303.25,118164,271.1976,133.38293,97.251816,22.562065,8.9992609,0,1,0,3980.3958,318.50452,851.28998,3,60,8.1674938,0
14.97765369,54.44932413,255757.53,128303.25,118164,271.1976,133.38293,191.94086,26.445213,9.0513077,0,0,0,3444.0293,308.59714,149.98,3,74,8.3190079,0
15.07765369,54.34932413,255757.53,128303.25,118164,271.1976,133.38293,97.251816,18.565136,9.1940384,0,1,0,4089.5991,320.96829,882.53003,3,106,8.0945187,0
15.17765369,54.24932413,255757.53,128303.25,118164,271.1976,133.38293,97.251816,14.427295,9.7573605,0,0,0,6237.7783,319.70721,55.389999,3,101,8.0648079,0
16.97765369,55.54932413,325976.03,263584.84,252857,274.9776,215.10812,191.1136,31.875782,8.3531284,0,0,0,2699.4636,320.80518,19.799999,3,80,7.5821605,0
14.77765369,54.34932413,114315.45,73883.875,55637.32,275.51724,96.579865,27.912292,11.547429,10.099321,0,0,0,4653.9771,328.58301,37.860001,3,272,7.9825749,0
12.17765369,56.54932413,110090.62,83952.289,3828.8284,275.92914,120.94572,14.171903,37.06012,9.8966436,1,0,0,2104.9026,250.4198,604.40997,3,639,32.697369,0
17.17765369,55.54932413,184491.91,91399.508,73771.68,278.72925,145.18945,333.00308,29.576939,9.0671062,0,0,0,2824.7612,329.86105,3.8399999,3,62,7.530519,1
16.77765369,55.24932413,299456.19,53414.699,42372.5,279.64307,77.0896,69.675171,74.815453,7.969738,0.5,0,1,2509.6199,204.38843,25.690001,3,70,12.717508,0
10.87765369,57.24932413,159646.23,100153.56,1308.5153,284.81165,134.23198,13.787182,3.0766759,10.849363,0,0,0,3108.5386,300.0976,0,3,0,24.6756,0
10.87765369,57.34932413,167565.09,109904.87,1888,284.81165,134.23198,13.709762,7.0145106,10.744107,0,0,0,2786.8967,291.26044,1.4,3,16,27.65645,0
16.87765369,54.64932413,204409.02,98084.172,88340.414,285.68774,147.64281,118.17747,20.034374,10.033941,0,0,0,5682.5659,321.64105,20.280001,3,30,7.6940241,0
16.87765369,54.74932413,230852.28,118562.7,108759.62,285.68774,147.64281,118.17747,28.993217,9.3243437,0,0,0,3726.8899,315.03378,41.529999,3,17,7.8834739,0
16.97765369,54.74932413,230852.28,118562.7,108759.62,285.68774,147.64281,118.17747,20.829866,9.6570101,0,0,0,4351.0015,321.89792,23.66,3,8,7.6965895,0
17.07765369,54.74932413,230852.28,118562.7,108759.62,285.68774,147.64281,118.17747,20.881079,9.8406725,0,0,0,4898.4717,324.177,0,3,3,7.6237841,0
11.97765369,56.24932413,164837.23,52970.301,274,287.11252,101.90798,10.164064,28.66674,10.18512,0,0,0,2155.481,239.18314,162.03,3,340,32.677895,0
11.87765369,56.14932413,164837.23,52970.301,274,287.11252,101.90798,7.7884011,22.478806,10.414742,0,0,0,2194.0942,247.11,77.080002,3,29,31.711658,0
11.97765369,56.04932413,164837.23,52970.301,274,287.11252,101.90798,10.164064,8.7798767,11.155086,0,0,0,3017.5486,285.05472,10.68,3,114,22.766027,0
16.87765369,55.44932413,319184,132636.3,121460.99,287.70001,129.10432,98.151733,43.997986,7.3845601,0,0,1,2660.0178,296.62595,123.74,3,168,7.9414062,1
16.27765369,54.64932413,283499.84,190591.86,178328.44,288.80136,189.76529,158.94116,37.09874,8.3693027,0,0,1,2801.522,298.27475,7.8899999,3,183,8.6653633,0
15.27765369,54.14932413,203293.67,102717.89,89829.148,290.91296,119.91456,78.308067,8.3851967,10.593293,0,0,0,11364.428,322.10831,0,3,8,7.7425323,0
12.17765369,56.44932413,112213.58,85743.32,4376.1289,292.76376,117.07443,15.930355,33.026279,9.7656479,1,0,0,2178.5288,244.26967,7.3499999,3,71,33.082073,0
17.17765369,54.74932413,167482.86,95317.219,82029.469,293.87778,137.41632,73.275887,16.538342,10.056825,0,0,0,5379.3398,327.24741,0,3,22,7.5662942,0
20.47765369,56.14932413,265482.19,73237.047,16033.862,296.61487,50.378235,20.131645,31.973457,7.9234123,0,0,0,2960.1746,326.22684,8.54,3,122,7.2849956,0
15.27765369,54.24932413,214131.27,106421.89,93950.039,298.18994,122.41378,97.251816,14.195954,9.8657131,0,0,0,6775.6265,319.9368,79.459999,3,49,8.0389853,0
20.67765369,56.44932413,376490.69,39346.5,7854,300.47607,50.79092,17.596006,23.182423,9.1222754,0,0,1,2861.5989,330.81161,4.9899998,3,849,7.23841,0
13.87765369,55.34932413,318694.19,215464.92,106551.7,310.96454,206.70302,91.898361,23.566164,9.7900352,0,0,0,3139.0105,311.91727,103.18,3,1637,8.8321095,0
13.77765369,55.34932413,470995.62,252557.45,116232.58,310.96454,206.70302,111.319,23.570263,9.8604259,0,0,0,3154.2476,306.00281,19.280001,3,1579,9.1093006,0
11.07765369,56.54932413,199233.22,118058.12,118.8,311.0061,131.63055,6.0845575,14.720737,10.94198,0,0,0,2340.2432,264.19659,28.1,3,509,29.502651,0
