"centroid_id","five_spp_cpue_2020_std","five_spp_cpue_2020_std_label","bathymetry_2020_std","bathymetry_2020_std_label","bottom_temperature_2020_std","bottom_temperature_2020_std_label","surface_net_primary_production_2020_std","surface_net_primary_production_2020_std_label","fishing_activity_hours_2020_std","fishing_activity_hours_2020_std_label","ship_density_route_2020_std","ship_density_route_2020_std_label","bottom_salinity_2020_std","bottom_salinity_2020_std_label","bottom_dissolved_oxygen_2020_inv_std","bottom_dissolved_oxygen_2020_inv_std_label","dumping_site_2020","dumping_site_2020_label","military_area_2020","military_area_2020_label","wind_farm_2020","wind_farm_2020_label","bedrock_seabed_2020","bedrock_seabed_2020_label","hard_bottom_seabed_2020","hard_bottom_seabed_2020_label","risk_level"
1,-0.213678222844303,"M",0.138018642351042,"M",0.15697289909363,"M",-0.186685242655662,"M",3.31264615232974,"H",0.428445647051367,"H",1.46519545170331,"H",-0.133843780052642,"M",0.0467289719626168,"H",0.0467289719626168,"H",0.149532710280374,"H",0,"M",0.0934579439252336,"H","high risk"
2,-0.0575467836846391,"M",-0.747859339371272,"L",0.83650166192577,"M",0.310224283250134,"H",-0.353869983542447,"M",0.251460413657461,"H",-0.424576818719941,"L",-0.67196291384812,"L",0.028169014084507,"H",0.229376257545272,"H",0.0704225352112676,"H",0.00804828973843058,"H",0.185110663983903,"H","high risk"
3,-0.219926589007464,"M",-0.874160411701776,"L",1.03934767325792,"H",-0.201414038751776,"M",-0.230083636936295,"M",-0.0351947685383849,"H",1.56203953912581,"H",-0.378409011732711,"M",0.00604229607250755,"H",0.108761329305136,"H",0.0694864048338369,"H",0,"M",0.120845921450151,"H","high risk"
4,4.23461707346608,"H",0.451458445304504,"M",-0.479072340780795,"L",-0.0572745732362118,"M",-0.00408697743402106,"H",0.130653797238952,"H",-0.200459890891532,"M",0.0746981174206671,"M",0.0483870967741935,"H",0.0645161290322581,"H",0.0161290322580645,"H",0,"M",0.112903225806452,"H","high risk"
5,-0.189332885247455,"M",1.52826787050261,"H",-0.898401647380261,"L",-0.287084658520335,"L",-0.0640702852053808,"M",-0.202045614517331,"M",-0.233073603615072,"M",1.68790456260231,"H",0.335064935064935,"H",0.168831168831169,"H",0.0363636363636364,"H",0,"M",0.0025974025974026,"H","high risk"
6,-0.353764576365626,"L",-1.36881154411056,"L",1.19374502040417,"H",8.22088690793228,"H",-0.520873746852086,"L",-0.390247092251392,"L",-1.62161758523771,"L",-0.988484659448331,"L",0,"M",0,"M",0,"M",0,"M",0.05,"H","low risk"
7,-0.116170884283341,"M",0.114079422986206,"M",-0.846313320850138,"L",-0.234815183410347,"M",-0.133633755599103,"M",-0.162705325559091,"M",-0.653789082763452,"L",-0.321045042154044,"M",0.0836653386454183,"H",0.203187250996016,"H",0.135458167330677,"H",0,"M",0.0796812749003984,"H","medium risk"
